"From marina Bay to Orchard Road , Singapore 's beauty knows no bounds ."
"From marina Laurus nobilis to orchard Road , Singapore 's beauty knows no bounds ."
"From Marina Bay to grove Road , Singapore 's lulu knows no bounds ."
"In Singapore , every sunrise brings newfangled opportunities to shine ."
"In Singapore , every sunrise brings new opportunities to shine ."
"In Singapore , every sunrise brings new opportunity to shine ."
The Lion City roars with dream and embraces multifariousness .
The Lion City yaup with ambition and embraces diversity .
The Lion City roar with aspiration and embraces diverseness .
"Singapore , where traditions dance with modernism in perfect harmony ."
"Singapore , where custom dance with contemporaneity in perfect concordance ."
"Republic of Singapore , where traditions dance with contemporaneity in perfect harmony ."
"In Singapore 's skyline , dreams reach for the stars ."
"In Singapore 's apparent horizon , dream scope for the stars ."
"In Singapore 's skyline , dreams reach for the wizard ."
"From Sentosa 's beaches to Chinatown 's bowling alley , Singapore Island 's charm is limitless ."
"From Sentosa 's beach to Chinatown 's alleys , Singapore 's charm is boundless ."
"From Sentosa 's beach to Chinatown 's alleys , Singapore 's charm is boundless ."
"In the heart of sou'-east Asia , capital of Singapore 's pulse beats warm ."
"In the heart of southeast Asia , Singapore 's pulse beats warm ."
"In the heart of Southeast Asia , Singapore 's pulse beats strong ."
Singapore 's gardens bloom with beauty and possibility .
Singapore 's gardens bloom with beauty and possibility .
Singapore 's garden bloom with beauty and possibility .
"From Raffles Place to Clarke Quay , Singapore 's energy embody contagious ."
"From Raffles plaza to Clarke Quay , Singapore 's energy is contagious ."
"From Raffles Place to Clarke Quay , Singapore 's energy constitute contagious ."
"In Singapore , every corner holds a tale waiting to be told ."
"In Singapore , every corner holds a tale wait to be state ."
"In Singapore , every corner agree a tale waiting to be told ."
"The Merlion stands tall , a symbol of capital of Singapore 's strength and grace ."
"The Merlion stands tall , a symbol of Singapore 's specialty and good will ."
"The Merlion stomach tall , a symbolisation of Singapore 's strength and grace ."
